timestamp,air_t_avg_since_last,ground_t_avg_since_last,humidity_avg_since_last,air_t_current,ground_t_current,humidity_current,soil_moisture_current,soil_moisture_corrected,soil_moisture_rolling_avg,ground_t_rolling_avg,avg_error_since_last,waterings_today,waterings_remaining,minutes_until_next_allowed,pulse_seconds,pump_on,sensor_errors
2026-04-18 17:53:29,0.0,21.31,0.0,0.0,21.31,0.0,56.44,51.26,51.26,21.31,1.26,0,5,0.0,0.0,0,1
2026-04-18 17:53:40,0.0,21.31,0.0,0.0,21.31,0.0,56.65,51.46,51.36,21.31,1.36,0,5,0.0,0.0,0,1
2026-04-18 17:53:52,0.0,21.31,0.0,0.0,21.31,0.0,56.55,51.36,51.36,21.31,1.36,0,5,0.0,0.0,0,1
2026-04-18 17:54:04,0.0,21.31,0.0,0.0,21.31,0.0,56.44,51.26,51.31,21.31,1.33,0,5,0.0,0.0,0,1
2026-04-18 17:54:16,0.0,21.31,0.0,0.0,21.31,0.0,56.44,51.26,51.29,21.31,1.32,0,5,0.0,0.0,0,1
2026-04-18 17:54:28,0.0,21.31,0.0,0.0,21.31,0.0,56.33,51.16,51.28,21.31,1.29,0,5,0.0,0.0,0,1
2026-04-18 17:54:40,0.0,21.31,0.0,0.0,21.31,0.0,56.44,51.26,51.28,21.31,1.29,0,5,0.0,0.0,0,1
2026-04-18 17:54:52,0.0,21.31,0.0,0.0,21.31,0.0,56.65,51.46,51.31,21.31,1.31,0,5,0.0,0.0,0,1
2026-04-18 17:55:04,0.0,21.31,0.0,0.0,21.31,0.0,57.19,51.94,51.33,21.31,1.38,0,5,0.0,0.0,0,1
2026-04-18 17:55:15,0.0,21.31,0.0,0.0,21.31,0.0,56.44,51.26,51.32,21.31,1.37,0,5,0.0,0.0,0,1
2026-04-18 17:55:43,0.0,21.25,0.0,0.0,21.25,0.0,56.33,51.21,51.21,21.25,1.21,0,5,0.0,0.0,0,1
2026-04-18 17:55:55,0.0,21.25,0.0,0.0,21.25,0.0,56.44,51.31,51.26,21.25,1.26,0,5,0.0,0.0,0,1
2026-04-18 17:56:07,0.0,21.27,0.0,0.0,21.31,0.0,57.19,51.99,51.31,21.25,1.5,0,5,0.0,0.0,0,1
2026-04-18 17:56:19,0.0,21.28,0.0,0.0,21.31,0.0,56.33,51.19,51.26,21.28,1.42,0,5,0.0,0.0,0,1
2026-04-18 17:56:31,0.0,21.29,0.0,0.0,21.31,0.0,56.97,51.76,51.43,21.29,1.49,0,5,0.0,0.0,0,1
2026-04-18 17:56:42,0.0,21.29,0.0,0.0,21.31,0.0,56.65,51.47,51.44,21.3,1.49,0,5,0.0,0.0,0,1
2026-04-18 17:56:54,0.0,21.29,0.0,0.0,21.31,0.0,56.22,51.07,51.39,21.3,1.43,0,5,0.0,0.0,0,1
2026-04-18 17:57:06,0.0,21.29,0.0,0.0,21.25,0.0,56.22,51.08,51.34,21.29,1.38,0,5,0.0,0.0,0,1
2026-04-18 17:57:18,0.0,21.29,0.0,0.0,21.31,0.0,56.55,51.37,51.34,21.29,1.38,0,5,0.0,0.0,0,1
2026-04-18 17:57:30,0.0,21.29,0.0,0.0,21.31,0.0,56.22,51.08,51.31,21.3,1.35,0,5,0.0,0.0,0,1
2026-04-18 17:57:42,0.0,21.29,0.0,0.0,21.25,0.0,56.33,51.17,51.3,21.3,1.34,0,5,0.0,0.0,0,1
2026-04-18 17:57:54,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.88,51.27,21.3,1.3,0,5,0.0,0.0,0,1
2026-04-18 17:58:05,0.0,21.29,0.0,0.0,21.31,0.0,56.44,51.27,51.21,21.3,1.3,0,5,0.0,0.0,0,1
2026-04-18 18:00:06,0.0,21.31,0.0,0.0,21.31,0.0,56.44,51.26,51.26,21.31,1.26,0,5,0.0,0.0,0,1
2026-04-18 18:00:17,0.0,21.28,0.0,0.0,21.25,0.0,56.22,51.09,51.17,21.28,1.17,0,5,0.0,0.0,0,1
2026-04-18 18:00:29,0.0,21.29,0.0,0.0,21.31,0.0,56.44,51.26,51.26,21.31,1.2,0,5,0.0,0.0,0,1
2026-04-18 18:00:41,0.0,21.3,0.0,0.0,21.31,0.0,56.55,51.36,51.26,21.31,1.24,0,5,0.0,0.0,0,1
2026-04-18 18:00:53,0.0,21.3,0.0,0.0,21.31,0.0,56.87,51.65,51.29,21.31,1.32,0,5,0.0,0.0,0,1
2026-04-18 18:01:05,0.0,21.3,0.0,0.0,21.31,0.0,56.55,51.36,51.31,21.31,1.33,0,5,0.0,0.0,0,1
2026-04-18 18:01:17,0.0,21.29,0.0,0.0,21.25,0.0,56.22,51.07,51.27,21.3,1.29,0,5,0.0,0.0,0,1
2026-04-18 18:01:29,0.0,21.3,0.0,0.0,21.31,0.0,56.33,51.17,51.25,21.3,1.28,0,5,0.0,0.0,0,1
2026-04-18 18:01:41,0.0,21.3,0.0,0.0,21.31,0.0,56.33,51.17,51.24,21.3,1.27,0,5,0.0,0.0,0,1
2026-04-18 18:01:52,0.0,21.29,0.0,0.0,21.25,0.0,56.22,51.08,51.22,21.3,1.25,0,5,0.0,0.0,0,1
2026-04-18 18:02:04,0.0,21.3,0.0,0.0,21.31,0.0,56.22,51.08,51.19,21.3,1.23,0,5,0.0,0.0,0,1
2026-04-18 18:02:16,0.0,21.3,0.0,0.0,21.31,0.0,56.22,51.07,51.19,21.3,1.22,0,5,0.0,0.0,0,1
2026-04-18 18:02:28,0.0,21.29,0.0,0.0,21.25,0.0,56.33,51.17,51.18,21.3,1.21,0,5,0.0,0.0,0,1
2026-04-18 18:02:40,0.0,21.29,0.0,0.0,21.31,0.0,56.76,51.56,51.21,21.3,1.24,0,5,0.0,0.0,0,1
2026-04-18 18:02:52,0.0,21.29,0.0,0.0,21.25,0.0,56.22,51.08,51.15,21.29,1.23,0,5,0.0,0.0,0,1
2026-04-18 18:03:04,0.0,21.29,0.0,0.0,21.31,0.0,56.12,50.99,51.11,21.29,1.21,0,5,0.0,0.0,0,1
2026-04-18 18:03:16,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.88,51.1,21.3,1.19,0,5,0.0,0.0,0,1
2026-04-18 18:03:27,0.0,21.29,0.0,0.0,21.25,0.0,56.33,51.18,51.1,21.29,1.19,0,5,0.0,0.0,0,1
2026-04-18 18:03:39,0.0,21.29,0.0,0.0,21.31,0.0,56.76,51.57,51.15,21.29,1.21,0,5,0.0,0.0,0,1
2026-04-18 18:03:51,0.0,21.29,0.0,0.0,21.25,0.0,56.01,50.89,51.13,21.29,1.2,0,5,0.0,0.0,0,1
2026-04-18 18:04:03,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.89,51.1,21.29,1.18,0,5,0.0,0.0,0,1
2026-04-18 18:04:15,0.0,21.29,0.0,0.0,21.31,0.0,56.12,50.99,51.09,21.29,1.17,0,5,0.0,0.0,0,1
2026-04-18 18:04:27,0.0,21.29,0.0,0.0,21.25,0.0,55.79,50.69,51.06,21.29,1.15,0,5,0.0,0.0,0,1
2026-04-18 18:04:39,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.89,50.97,21.29,1.14,0,5,0.0,0.0,0,1
2026-04-18 18:04:51,0.0,21.29,0.0,0.0,21.25,0.0,56.01,50.89,50.95,21.29,1.13,0,5,0.0,0.0,0,1
2026-04-18 18:05:02,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.89,50.94,21.29,1.12,0,5,0.0,0.0,0,1
2026-04-18 18:05:14,0.0,21.29,0.0,0.0,21.25,0.0,56.12,50.99,50.95,21.28,1.12,0,5,0.0,0.0,0,1
2026-04-18 18:05:26,0.0,21.29,0.0,0.0,21.25,0.0,56.01,50.89,50.91,21.28,1.11,0,5,0.0,0.0,0,1
2026-04-18 18:05:38,0.0,21.29,0.0,0.0,21.25,0.0,56.55,51.39,50.91,21.27,1.12,0,5,0.0,0.0,0,1
2026-04-18 18:05:50,0.0,21.29,0.0,0.0,21.31,0.0,55.9,50.8,50.9,21.28,1.11,0,5,0.0,0.0,0,1
2026-04-18 18:06:02,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.89,50.9,21.28,1.1,0,5,0.0,0.0,0,1
2026-04-18 18:06:14,0.0,21.29,0.0,0.0,21.25,0.0,56.01,50.9,50.89,21.27,1.09,0,5,0.0,0.0,0,1
2026-04-18 18:06:26,0.0,21.29,0.0,0.0,21.25,0.0,56.22,51.09,50.93,21.27,1.09,0,5,0.0,0.0,0,1
2026-04-18 18:06:37,0.0,21.29,0.0,0.0,21.31,0.0,56.22,51.09,50.96,21.27,1.09,0,5,0.0,0.0,0,1
2026-04-18 18:06:49,0.0,21.29,0.0,0.0,21.31,0.0,56.22,51.09,50.98,21.28,1.09,0,5,0.0,0.0,0,1
2026-04-18 18:07:01,0.0,21.29,0.0,0.0,21.25,0.0,55.9,50.8,50.97,21.27,1.09,0,5,0.0,0.0,0,1
2026-04-18 18:07:13,0.0,21.29,0.0,0.0,21.31,0.0,56.01,50.89,50.96,21.28,1.08,0,5,0.0,0.0,0,1
2026-04-18 18:07:25,0.0,21.29,0.0,0.0,21.25,0.0,56.01,50.89,50.96,21.28,1.08,0,5,0.0,0.0,0,1
2026-04-18 18:07:37,0.0,21.29,0.0,0.0,21.25,0.0,56.12,50.99,50.94,21.28,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:07:49,0.0,21.28,0.0,0.0,21.25,0.0,56.33,51.19,50.98,21.27,1.08,0,5,0.0,0.0,0,1
2026-04-18 18:08:00,0.0,21.28,0.0,0.0,21.25,0.0,56.12,51.0,50.99,21.27,1.08,0,5,0.0,0.0,0,1
2026-04-18 18:08:12,0.0,21.28,0.0,0.0,21.31,0.0,56.01,50.9,50.99,21.27,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:08:24,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.9,50.97,21.27,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:08:36,0.0,21.28,0.0,0.0,21.25,0.0,56.22,51.1,50.97,21.27,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:08:48,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.91,50.95,21.26,1.06,0,5,0.0,0.0,0,1
2026-04-18 18:09:00,0.0,21.28,0.0,0.0,21.25,0.0,56.65,51.5,50.99,21.26,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:09:12,0.0,21.28,0.0,0.0,21.25,0.0,56.12,51.01,51.0,21.25,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:09:24,0.0,21.28,0.0,0.0,21.25,0.0,56.22,51.11,51.03,21.25,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:09:35,0.0,21.28,0.0,0.0,21.25,0.0,55.9,50.82,51.02,21.25,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:09:47,0.0,21.28,0.0,0.0,21.25,0.0,56.12,51.01,50.99,21.25,1.07,0,5,0.0,0.0,0,1
2026-04-18 18:09:59,0.0,21.28,0.0,0.0,21.31,0.0,55.79,50.72,50.97,21.26,1.06,0,5,0.0,0.0,0,1
2026-04-18 18:10:11,0.0,21.28,0.0,0.0,21.31,0.0,55.15,50.13,50.95,21.26,1.04,0,5,0.0,0.0,0,1
2026-04-18 18:10:23,0.0,21.28,0.0,0.0,21.25,0.0,55.9,50.81,50.94,21.26,1.04,0,5,0.0,0.0,0,1
2026-04-18 18:10:35,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.91,50.91,21.26,1.04,0,5,0.0,0.0,0,1
2026-04-18 18:10:47,0.0,21.28,0.0,0.0,21.25,0.0,56.76,51.59,50.99,21.26,1.05,0,5,0.0,0.0,0,1
2026-04-18 18:10:59,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.91,50.91,21.26,1.04,0,5,0.0,0.0,0,1
2026-04-18 18:11:10,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.91,50.9,21.26,1.04,0,5,0.0,0.0,0,1
2026-04-18 18:11:22,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.91,50.88,21.26,1.04,0,5,0.0,0.0,0,1
2026-04-18 18:11:34,0.0,21.28,0.0,0.0,21.25,0.0,41.95,38.13,50.79,21.26,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:11:46,0.0,21.28,0.0,0.0,21.25,0.0,55.79,50.72,50.75,21.26,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:11:58,0.0,21.28,0.0,0.0,21.25,0.0,56.22,51.11,50.8,21.25,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:12:10,0.0,21.28,0.0,0.0,21.25,0.0,55.9,50.82,50.89,21.25,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:12:22,0.0,21.28,0.0,0.0,21.31,0.0,56.33,51.21,50.94,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:12:34,0.0,21.28,0.0,0.0,21.31,0.0,55.9,50.81,50.93,21.26,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:12:45,0.0,21.28,0.0,0.0,21.25,0.0,56.12,51.01,50.9,21.26,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:12:57,0.0,21.28,0.0,0.0,21.25,0.0,56.12,51.01,50.91,21.26,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:13:09,0.0,21.28,0.0,0.0,21.25,0.0,56.01,50.91,50.91,21.26,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:13:21,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.81,50.9,21.26,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:13:33,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.81,50.91,21.26,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:13:45,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.94,21.26,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:13:57,0.0,21.27,0.0,0.0,21.25,0.0,56.01,50.91,50.91,21.26,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:14:09,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.81,50.91,21.26,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:14:20,0.0,21.27,0.0,0.0,21.25,0.0,56.33,51.21,50.91,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:14:32,0.0,21.27,0.0,0.0,21.25,0.0,55.79,50.72,50.91,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:14:44,0.0,21.27,0.0,0.0,21.31,0.0,56.01,50.92,50.9,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:14:56,0.0,21.27,0.0,0.0,21.25,0.0,56.22,51.11,50.91,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:15:08,0.0,21.27,0.0,0.0,21.25,0.0,55.79,50.72,50.89,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:15:20,0.0,21.27,0.0,0.0,21.25,0.0,56.44,51.31,50.94,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:15:32,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.94,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:15:44,0.0,21.27,0.0,0.0,21.25,0.0,56.01,50.92,50.93,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:15:55,0.0,21.27,0.0,0.0,21.25,0.0,56.65,51.5,50.98,21.25,0.86,0,5,0.0,0.0,0,1
2026-04-18 18:16:07,0.0,21.27,0.0,0.0,21.25,0.0,56.01,50.92,50.99,21.25,0.86,0,5,0.0,0.0,0,1
2026-04-18 18:16:19,0.0,21.27,0.0,0.0,21.25,0.0,56.22,51.11,50.98,21.25,0.86,0,5,0.0,0.0,0,1
2026-04-18 18:16:31,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.99,21.25,0.86,0,5,0.0,0.0,0,1
2026-04-18 18:16:43,0.0,21.27,0.0,0.0,21.25,0.0,56.01,50.92,50.99,21.25,0.86,0,5,0.0,0.0,0,1
2026-04-18 18:16:55,0.0,21.27,0.0,0.0,21.25,0.0,56.65,51.5,51.04,21.25,0.87,0,5,0.0,0.0,0,1
2026-04-18 18:17:07,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,51.04,21.25,0.87,0,5,0.0,0.0,0,1
2026-04-18 18:17:19,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,51.0,21.25,0.87,0,5,0.0,0.0,0,1
2026-04-18 18:17:30,0.0,21.27,0.0,0.0,21.25,0.0,56.76,51.6,51.09,21.25,0.88,0,5,0.0,0.0,0,1
2026-04-18 18:17:42,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,51.08,21.25,0.88,0,5,0.0,0.0,0,1
2026-04-18 18:17:54,0.0,21.27,0.0,0.0,21.25,0.0,56.33,51.21,51.04,21.25,0.88,0,5,0.0,0.0,0,1
2026-04-18 18:18:06,0.0,21.27,0.0,0.0,21.25,0.0,56.44,51.31,51.09,21.25,0.89,0,5,0.0,0.0,0,1
2026-04-18 18:18:18,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,51.05,21.25,0.89,0,5,0.0,0.0,0,1
2026-04-18 18:18:30,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,51.05,21.25,0.89,0,5,0.0,0.0,0,1
2026-04-18 18:18:42,0.0,21.27,0.0,0.0,21.25,0.0,56.55,51.4,51.11,21.25,0.89,0,5,0.0,0.0,0,1
2026-04-18 18:18:54,0.0,21.27,0.0,0.0,21.25,0.0,55.58,50.53,51.03,21.25,0.89,0,5,0.0,0.0,0,1
2026-04-18 18:19:05,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,51.03,21.25,0.89,0,5,0.0,0.0,0,1
2026-04-18 18:19:17,0.0,21.27,0.0,0.0,21.25,0.0,50.0,45.45,50.97,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:19:29,0.0,21.27,0.0,0.0,21.25,0.0,56.33,51.21,50.94,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:19:41,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.94,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:19:53,0.0,21.27,0.0,0.0,21.25,0.0,56.55,51.4,50.97,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:20:05,0.0,21.27,0.0,0.0,21.25,0.0,55.79,50.72,50.89,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:20:17,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.92,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:20:29,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.94,21.25,0.84,0,5,0.0,0.0,0,1
2026-04-18 18:20:40,0.0,21.27,0.0,0.0,21.25,0.0,56.22,51.11,50.9,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:20:52,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.97,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:21:04,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.99,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:21:16,0.0,21.27,0.0,0.0,21.25,0.0,55.79,50.72,50.99,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:21:28,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.94,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:21:40,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.97,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:21:52,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.93,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:22:03,0.0,21.27,0.0,0.0,21.25,0.0,56.12,51.01,50.97,21.25,0.85,0,5,0.0,0.0,0,1
2026-04-18 18:22:15,0.0,21.27,0.0,0.0,21.25,0.0,50.0,45.45,50.93,21.25,0.8,0,5,0.0,0.0,0,1
2026-04-18 18:22:27,0.0,21.27,0.0,0.0,21.25,0.0,56.01,50.92,50.92,21.25,0.8,0,5,0.0,0.0,0,1
2026-04-18 18:22:39,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.89,21.25,0.8,0,5,0.0,0.0,0,1
2026-04-18 18:22:50,0.0,21.27,0.0,0.0,21.25,0.0,55.9,50.82,50.87,21.25,0.8,0,5,0.0,0.0,0,1
2026-04-18 18:23:02,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.83,21.25,0.8,0,5,0.0,0.0,0,1
2026-04-18 18:23:14,0.0,21.26,0.0,0.0,21.25,0.0,56.33,51.21,50.87,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:23:26,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.86,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:23:38,0.0,21.26,0.0,0.0,21.25,0.0,56.33,51.21,50.88,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:23:50,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.87,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:24:02,0.0,21.26,0.0,0.0,21.25,0.0,56.44,51.31,50.89,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:24:14,0.0,21.26,0.0,0.0,21.25,0.0,56.12,51.01,50.93,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:24:25,0.0,21.26,0.0,0.0,21.25,0.0,55.69,50.62,50.9,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:24:37,0.0,21.26,0.0,0.0,21.25,0.0,56.01,50.92,50.92,21.25,0.81,0,5,0.0,0.0,0,1
2026-04-18 18:24:49,0.0,21.26,0.0,0.0,21.25,0.0,56.65,51.5,50.98,21.25,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:25:01,0.0,21.26,0.0,0.0,21.25,0.0,56.01,50.92,51.0,21.25,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:25:13,0.0,21.26,0.0,0.0,21.25,0.0,56.87,51.7,51.04,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:25:25,0.0,21.26,0.0,0.0,21.25,0.0,56.12,51.01,51.08,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:25:37,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.82,51.03,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:25:49,0.0,21.26,0.0,0.0,21.31,0.0,55.9,50.82,51.04,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:26:00,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.97,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:26:12,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.82,50.94,21.25,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:26:24,0.0,21.26,0.0,0.0,21.31,0.0,55.69,50.62,50.94,21.26,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:26:36,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.92,21.26,0.82,0,5,0.0,0.0,0,1
2026-04-18 18:26:48,0.0,21.26,0.0,0.0,21.31,0.0,56.22,51.1,50.87,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:27:00,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.81,50.85,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:27:12,0.0,21.26,0.0,0.0,21.25,0.0,56.01,50.91,50.83,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:27:23,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.81,50.8,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:27:35,0.0,21.26,0.0,0.0,21.25,0.0,56.01,50.91,50.81,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:27:47,0.0,21.26,0.0,0.0,21.31,0.0,55.9,50.81,50.81,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:27:59,0.0,21.26,0.0,0.0,21.25,0.0,56.55,51.39,50.86,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:28:11,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.71,50.85,21.27,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:28:23,0.0,21.26,0.0,0.0,21.25,0.0,56.44,51.3,50.92,21.26,0.83,0,5,0.0,0.0,0,1
2026-04-18 18:28:35,0.0,21.26,0.0,0.0,21.25,0.0,42.06,38.23,50.92,21.26,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:28:47,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.82,50.88,21.25,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:28:58,0.0,21.26,0.0,0.0,21.31,0.0,56.01,50.91,50.9,21.26,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:29:10,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.87,21.26,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:29:22,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.81,50.87,21.26,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:29:34,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.85,21.26,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:29:46,0.0,21.26,0.0,0.0,21.25,0.0,56.55,51.4,50.92,21.25,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:29:58,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.82,50.85,21.25,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:30:10,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.82,50.86,21.25,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:30:22,0.0,21.26,0.0,0.0,21.31,0.0,55.79,50.72,50.79,21.26,0.75,0,5,0.0,0.0,0,1
2026-04-18 18:30:33,0.0,21.26,0.0,0.0,21.25,0.0,56.22,51.11,50.84,21.26,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:30:45,0.0,21.26,0.0,0.0,21.31,0.0,56.55,51.39,50.91,21.27,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:30:57,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.89,21.26,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:31:09,0.0,21.26,0.0,0.0,21.25,0.0,56.33,51.2,50.95,21.26,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:31:21,0.0,21.26,0.0,0.0,21.31,0.0,55.58,50.52,50.94,21.27,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:31:33,0.0,21.26,0.0,0.0,21.25,0.0,56.55,51.39,51.02,21.27,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:31:45,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.81,50.95,21.27,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:31:57,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.71,50.93,21.27,0.76,0,5,0.0,0.0,0,1
2026-04-18 18:32:08,0.0,21.26,0.0,0.0,21.25,0.0,56.01,50.91,50.94,21.27,0.77,0,5,0.0,0.0,0,1
2026-04-18 18:32:20,0.0,21.26,0.0,0.0,21.25,0.0,55.9,50.81,50.96,21.26,0.77,0,5,0.0,0.0,0,1
2026-04-18 18:32:32,0.0,21.26,0.0,0.0,21.25,0.0,56.12,51.01,50.94,21.26,0.77,0,5,0.0,0.0,0,1
2026-04-18 18:32:44,0.0,21.26,0.0,0.0,21.25,0.0,55.79,50.72,50.86,21.25,0.77,0,5,0.0,0.0,0,1
